id,word_representation,outwear,top,trousers,women dresses,women skirts
222,w84933 w152440 w133512 w327517 w311583 w44231 w166786 w322532 w230612 w4564 w109047 w270233 w48576 w239332 w264542 w245977 w273956 w119716 w12685,0,0,1,0,0
768,w195317 w256553 w286461 w69002 w309016 w58038 w177163 w33992 w66980 w194870 w13069 w42169 w251935 w185379 w34893 w77504 w88895 w15393,1,1,0,0,0
2863,w318673 w80884 w385278 w34893 w121255 w42500 w186076 w327774 w381413 w86889 w198528 w380494 w221983 w311583 w335793 w390708 w39222 w311583 w318673 w87179 w10065 w48776 w121255 w193800 w323852,0,1,0,0,1
6941,w66980 w165326 w305137 w289829 w134152 w158353 w320917 w183524 w384021 w75397 w256905 w158103 w247655 w270233 w398645 w381413 w194870 w358149 w331536 w181783 w314686 w244632 w217871 w187972 w240587 w221682,0,1,1,0,0
5827,w305957 w254429 w215751 w155034 w287643 w45765 w128292 w359340 w111411 w134621 w97882 w380494 w314686 w239044 w107401 w94486 w320917 w189113 w500044 w500046 w123557 w276473 w12685,0,0,1,0,0
3838,w155034 w256553 w181937 w22890 w241910 w186076 w240587 w217871 w207614 w380347 w115724 w126729 w222856 w185790 w36882 w240587 w148781,0,1,1,0,0
4133,w194870 w39947 w164832 w203992 w105773 w194870 w152498 w289292 w380494 w15393 w39218 w341569 w331534 w120979,1,1,0,0,0
2953,w195317 w102200 w381413 w186076 w194870 w286461 w388086 w268930 w308062 w369717 w553 w336335 w217871 w234583 w93366 w45765 w93366 w87179 w347032 w191644 w186076 w191644 w163007,1,0,0,0,0
2985,w318673 w141635 w342532 w186232 w33992 w125056 w28453 w225739 w318673 w311583 w213720 w241910,0,1,1,0,0
971,w195317 w127737 w34893 w115549 w213509 w26335 w74232 w392167 w217871 w139689 w86601 w165492 w45374 w15393 w217871 w141432 w186076 w331946 w60036 w358693 w61795 w222419 w121255 w47586 w342007,1,0,0,0,0
2971,w194870 w371640 w217871 w301260 w222856 w376233 w221983 w218713 w225739 w91672 w84391 w66980 w318673 w290970 w334993 w382662 w289496 w319927 w288053 w250138,0,0,0,1,1
6503,w1867 w322396 w197783 w193800 w203093 w34893 w371640 w391937 w371076 w186076 w84933 w35857 w303336 w500412 w118125 w120979,0,1,0,0,0
6237,w382355 w169896 w173688 w85858 w34893 w171137 w280823 w221983 w311583 w308610 w54702 w92187 w70969 w311583 w120502 w46640 w314686 w66980 w135568 w289496,0,0,1,0,1
2062,w173317 w39222 w207614 w553 w500057 w161756 w136695 w142266 w66980 w392147 w322219 w245476 w52265 w217871 w30555 w296675 w207614 w34893 w113598 w338587 w267311 w186076 w222433 w34893 w341569 w380347 w253067 w158110 w1867 w120979 w166573 w36882 w34893 w89538 w386149 w121255 w193800 w342007,1,1,0,0,0
2001,w241163 w21643 w34893 w337134 w134152 w181937 w500005 w173688 w85858 w376233 w221983 w311583 w500061 w322219 w144920 w105773 w194870 w253067 w221980 w217871 w230729 w382662 w71392 w202056 w270189 w33992,0,1,0,0,1
2427,w194870 w83749 w256553 w37419 w286461 w274452 w94172 w120979 w388086 w268930 w173688 w384021 w121255 w47586 w250138,0,1,0,1,0
3082,w125056 w334211 w66980 w254516 w223059 w111411 w399290 w320148 w85858 w376233 w250138 w500011,0,0,0,1,0
5945,w215152 w84933 w202485 w115724 w385368 w247037 w241910 w500375 w270233 w177420 w41327 w151648 w152735 w279541 w48576 w334524 w217871 w279522 w43233 w186076 w399290 w279437 w22966 w329599 w3561 w33841 w19054 w115114 w91600 w36882,0,1,1,0,0
4482,w241163 w218210 w295366 w21643 w34893 w134152 w181937 w358149 w333652 w1867 w120979 w311583 w500061 w322219 w144920 w172251 w105773 w253067 w89742 w121255 w193800 w15393 w123557,1,1,0,0,0
5331,w270233 w187972 w240587 w34504 w186076 w289586 w381553 w162965 w194870 w5260 w93366 w195317 w254429 w286461 w34893 w87179 w39218 w286596 w322224 w15393 w311583 w127234 w186648 w327489 w33992 w66980 w10596,1,1,0,0,0
6551,w34234 w12622 w338476 w80220 w332345 w239332 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w261113 w374393 w204698 w34893 w253845 w20297 w553 w376233 w250138,0,0,1,1,0
3279,w173688 w85858 w241910 w89538 w173688 w399554 w126260 w342007 w217871 w343753 w225739 w382355 w374393 w265585,1,0,1,0,0
3093,w195317 w236352 w186076 w151648 w155034 w311583 w71392 w253067 w91800 w314686 w111248 w206085 w12685,0,0,1,0,0
6940,w42169 w194870 w94172 w225739 w277040 w101837 w355786 w111939 w254429 w306830 w34893 w346100 w225739 w194870 w289829 w373432 w121255 w193800 w162756 w71240,1,0,0,0,0
5071,w104073 w280823 w221983 w311583 w342532 w254429 w19283 w302297 w207614 w293558 w16587 w282514 w333024 w198149 w109047,0,0,1,0,1
1507,w230409 w33852 w109269 w369689 w186076 w377961 w217871 w286596 w62255 w110811 w124971 w371438 w75397 w270233 w223897 w19283 w260920 w34893 w81461 w105773 w375163 w71220 w217871 w327774 w90685 w34893 w374393 w298077 w115724 w36882,1,1,0,0,0
2606,w42169 w194870 w225739 w254516 w204762 w101681 w314861 w194870 w398740 w334392 w241910 w254429 w306830 w34893 w346100 w225739 w194870 w373432 w94172 w99321 w368487 w276473 w54702 w362009,0,0,1,0,0
6430,w195317 w356690 w186076 w185000 w194870 w300670 w156065 w364496 w203431 w500102 w70969 w253354 w173688 w85858 w273956 w70969,0,0,1,0,0
556,w305957 w254429 w215751 w155034 w287643 w128292 w359340 w66980 w111411 w195698 w234517 w282514 w36882 w239044 w311583 w107401 w553 w69002 w374861 w241910,0,1,1,0,0
1614,w500126 w240587 w286461 w34893 w145577 w20297 w374393 w23969 w84287 w255783 w198565 w86889 w198528 w380494 w221983 w311583 w335793 w390708 w83808 w276703 w133070 w380494 w241910,0,0,1,0,1
6952,w256826 w294195 w367508 w751 w66217 w140261 w381553 w121255 w193800 w323852 w286596 w500605 w111248 w392167,1,1,0,0,0
2978,w194870 w277002 w311859 w4545 w34893 w374708 w225739 w187397 w374393 w384027 w132739 w382662 w91406 w173257 w123298,1,1,0,0,0
5761,w279289 w378979 w41024 w186076 w392173 w175602 w29840 w256214 w384021 w1867 w120979 w233042 w311583 w337250 w302106 w8992 w302064 w43656 w384021 w111939,1,1,0,0,0
754,w158995 w241780 w332305 w127737 w34893 w234583 w85858 w181937 w323852 w111248 w186076 w34893 w111248 w114514 w320917 w186648 w33992 w105773 w194870,0,1,0,0,0
5309,w237465 w53495 w306061 w372126 w47982 w66980 w189406 w71392 w217871 w313954 w338777 w221983 w34893 w500721 w162756 w342007 w105773 w318673 w45021 w380347 w201668,1,0,0,0,1
6245,w237465 w102200 w186076 w306817 w286461 w34893 w116919 w193800 w70856 w276473 w217871 w188324 w250138,0,0,0,1,0
6973,w173317 w39222 w207614 w553 w335611 w240417 w365194 w385834 w138576 w71240 w66980 w392147 w373260 w322219 w52265 w217871 w30555 w296675 w207614 w34893 w113598 w338587 w267311 w186076 w222433 w34893 w341569 w380347 w115724 w153315 w185790 w36882 w311583 w34893 w117160 w187552 w22890 w120979,1,1,0,0,0
2930,w186494 w270233 w223897 w185379 w116919 w98699 w333024 w380494 w280823 w221983 w48576 w34893 w239622 w336842 w384021 w82687 w207614 w82341 w111498 w279389,0,0,0,1,1
3602,w186457 w373517 w294269 w209913 w24292 w66980 w224831 w195317 w127737 w34893 w93366 w150422 w323671 w500351 w15393 w217871 w177163 w322219 w337250 w315990 w320917 w272605 w294820 w33992,1,1,0,0,0
2309,w247655 w292000 w254429 w186076 w194870 w141327 w161948 w66980 w34893 w286596 w386149 w337551 w322224 w500461 w217871 w86400 w368487 w276473 w133005 w85858 w12685 w217871 w254429 w39294 w225739 w172013,1,0,1,0,0
3185,w256553 w182887 w261297 w398213 w111939 w186076 w240587 w334524 w207614 w173688 w133005 w198528 w75397 w186076 w240587,1,0,0,0,0
1888,w186457 w373517 w294269 w209913 w24292 w66980 w224831 w127737 w34893 w111248 w171036 w500073 w241910 w312941 w189175 w383444 w115724 w91800 w314686,0,0,1,0,0
4228,w135216 w500013 w135431 w195698 w36882 w194870 w20160 w374393 w194870 w223736 w237465 w302460 w186076 w151648 w378209 w262165 w500075 w133070 w241910 w186076 w358094 w194870,0,1,1,0,0
2678,w220579 w270233 w177420 w244717 w391470 w34893 w104709 w384021 w276473 w217871 w188324 w250138 w34893 w380494 w261297 w133070 w241910 w311583 w101837 w255783 w207614 w34893 w257959 w235151 w20297,0,0,1,1,0
1200,w127737 w500156 w221983 w66980 w181470 w136665 w333024 w138132 w356891 w250138 w115114 w29880 w130532,0,0,0,1,1
2389,w374768 w392692 w40081 w304300 w206393 w15393 w204762 w150363 w159776 w115724 w236919 w15393 w311583 w261297 w293013 w193800 w250980 w392167,1,0,0,0,0
4786,w195317 w256553 w70995 w186457 w194870 w59869 w34893 w223408 w286596 w276473 w319927 w322224 w70969 w111248 w47554 w63723 w197783,0,0,1,0,0
6000,w195317 w157577 w194870 w20160 w194870 w178656 w247655 w195317 w146990 w90685 w286461 w189406 w396039 w289496 w78374 w368487 w12685 w355829 w253354 w311583 w10065 w236725 w176355 w135431 w395130 w165609 w294820 w33992,0,1,1,0,0
2716,w83749 w194870 w115114 w66980 w70856 w100269 w364496 w221983 w239430 w277040 w173688 w85858 w280823 w221983 w311583 w397528 w390708,0,0,0,0,1
6641,w83749 w256553 w37419 w218713 w286461 w135270 w120979 w392167 w115549 w213509 w500047 w85858 w241910 w311583 w234583,1,0,1,0,0
1741,w195317 w102200 w381413 w186076 w194870 w390515 w162756 w70673 w386370 w217871 w34893 w93366 w45765 w93366 w87179 w347032 w204762 w265104 w194870 w301561 w318823 w256214 w71240,1,0,0,0,0
4636,w318673 w63426 w221983 w125056 w28453 w225739 w318673 w253354 w158353 w320917 w256214 w384021 w75397,1,0,0,0,1
1302,w194870 w122953 w256905 w66217 w207614 w56481 w37419 w218713 w286461 w34893 w111248 w232062 w320081 w221983 w253354 w311583 w158353 w6502 w198528 w380494 w197783 w221983 w186076 w42634 w66980 w194870,0,0,0,0,1
4187,w42169 w194870 w225739 w254516 w133855 w262522 w197783 w193800 w115724 w1867 w120979 w254429 w306830 w34893 w225739 w194870 w289829 w373432 w94172 w71144 w198528 w342532 w101837 w145907,0,1,0,0,0
5780,w256826 w34893 w367508 w751 w66217 w276473 w217871 w188324 w139689 w197623 w390708 w250138 w129325 w310983 w256214 w71240,1,0,0,1,0
4633,w334904 w225739 w194870 w500229 w342007 w267864 w273510 w500056 w217871 w230409 w500012 w186457 w155034 w378209 w39302 w282206 w247699 w63426 w109047,1,0,1,0,0
3,w279289 w395855 w61795 w286461 w308610 w27013 w272605 w287214 w15393 w217871 w751 w393636 w317227 w368487 w319927 w70969,1,0,1,0,0
1847,w231505 w384857 w109135 w319213 w225279 w273391 w109047 w4545 w34893 w374708 w225739 w254516 w187397 w374393 w384027 w111246 w314686,0,0,1,0,0
5058,w137669 w34893 w383444 w161756 w175250 w91800 w314686 w48576 w311583 w34893 w397986 w121255 w193800 w234583 w33992 w66980 w393975 w399365 w112319 w165609 w500013 w296780 w200977 w241910,1,0,1,0,0
6466,w194870 w182664 w384857 w278986 w250138 w192464 w270233 w177420 w151648 w396418 w204121 w12410 w181783 w86171 w385444 w314686 w109047 w193067 w112319 w165609 w274618 w80179 w96504 w381605 w193067,0,0,1,0,0
4289,w220579 w177420 w244717 w391470 w382355 w34893 w111248 w222856 w104397 w221983 w311583 w34893 w10836 w244532 w177548 w15393 w207614 w34893 w257959 w235151 w20297,1,0,0,0,1
7210,w325666 w256553 w61795 w342153 w90685 w66980 w254516 w240313 w257531 w164005 w105918 w128268 w121255 w221983,0,0,0,0,1
6267,w210717 w371473 w227401 w66980 w365489 w15393 w204762 w150363 w305137 w39218 w217871 w8992 w320081 w195698 w198760 w255783 w45374 w241910,1,0,1,0,0
493,w374768 w194870 w359088 w136665 w205991 w98699 w241910 w344533 w381413 w218049 w294820 w33992 w311583 w204762 w101681 w500450 w305202 w326109 w96434 w284707 w138132 w241910,0,1,1,0,0
1249,w256826 w34893 w367508 w751 w66217 w304300 w500028 w8954 w115549 w213509 w86889 w191644 w27432 w221983,1,0,0,0,1
2304,w256897 w128292 w253354 w254516 w102910 w374393 w20297 w261113 w1867 w120979 w250138 w311583 w47586 w307868 w217871 w204762 w101681 w48776 w314686,0,0,1,1,0
3834,w237465 w102200 w306817 w286461 w34893 w39218 w222856 w331534 w239430 w28646 w376233 w250138,0,0,0,1,0
3724,w373517 w500078 w360699 w34893 w39218 w204762 w150363 w280861 w325608 w217871 w89538 w207476 w375088 w6645 w202665 w86171 w15393,1,0,1,0,0
1995,w270091 w84391 w105773 w500031 w285847 w66980 w84933 w500032 w127737 w194870 w500033 w150404 w280823 w221983 w311583 w225970 w71958 w390708 w282136 w314231 w105773 w194130 w309486 w63426 w500178 w284027 w123298,1,0,0,0,1
2230,w133277 w361433 w90685 w173688 w85858 w104397 w138132 w221983 w311583 w4152 w171593 w22890 w294820 w33992 w228759 w99802,0,1,0,0,1
3950,w84933 w152440 w133512 w327517 w311583 w341569 w99485 w14864 w1867 w120979 w270233 w239332 w48576 w239332 w245977 w207476 w375088 w6645 w202665 w86171 w158337 w241910,0,1,1,0,0
5959,w500006 w366835 w230090 w380347 w115724 w340693 w123032 w158110 w185790 w36882 w134152 w140261 w174229 w85858 w104397 w250138 w261297 w361433 w198528 w366139 w241910,0,1,1,1,0
364,w194870 w371640 w217871 w301260 w178072 w290610 w221983 w218713 w225739 w91672 w84391 w66980 w318673 w290970 w334993 w121255 w193800 w378110 w118125 w342007,1,0,0,0,1
5533,w373517 w347736 w256905 w66217 w186076 w162965 w34893 w197783 w39082 w319927 w173430 w353445 w70969 w217871 w89538 w86889 w380494 w241910 w207614 w44158 w317619 w112319 w165609 w197783 w193800 w6645 w33992,0,1,1,0,0
552,w102200 w381413 w311583 w34893 w75959 w380494 w241910 w105773 w238644 w326377 w232128 w395350 w26791 w34893 w330249 w197783 w27377 w288596 w500103,0,0,1,0,0
2815,w127737 w34893 w126631 w119716 w314686 w111248 w197783 w193800 w74022 w10799 w217871 w389043 w1867 w120979 w141432 w186076 w194870 w331946 w60036 w358693 w106085 w187552 w197783 w193800 w120979,0,1,1,0,0
1794,w26335 w74232 w392167 w308610 w81482 w115771 w67411 w36882 w48576 w276703 w500188 w44496 w385368 w197783 w223408 w300670 w156065,1,1,1,0,0
1054,w195317 w256553 w286461 w500229 w71240 w66980 w13069 w42169 w251935 w185379 w34893 w111248 w261297 w255331 w241910,1,0,1,0,0
7213,w241163 w218210 w295366 w21643 w337134 w134152 w181937 w378116 w99560 w234775 w261527 w321998 w174229 w71240 w311583 w144920 w172251 w105773 w194870 w253067 w382662 w368487 w165492 w70969,1,0,1,0,0
412,w500105 w207476 w375088 w6645 w202665 w86171 w257789 w8954 w314686 w256905 w292000 w217871 w148650 w220790 w233042 w207614 w20894 w247655 w136109 w239430 w277040 w354002,0,0,1,0,0
3310,w50127 w217871 w163419 w374012 w93366 w217871 w368918 w19283 w236731 w186076 w194870 w149925 w339655 w374393 w34893 w204762 w80179 w90875 w361483 w6645 w241910,0,0,1,0,0
2104,w279522 w352852 w277627 w77842 w194870 w293558 w53573 w253354 w281031 w194870 w371196 w182664 w335583 w218713 w286461 w500569 w338587 w115724 w374577 w111248 w267845 w1867 w120979,0,1,1,0,0
5871,w138163 w265142 w15393 w311583 w329587 w241910 w82325 w276703 w288320 w1867 w120979,1,1,1,0,0
6823,w34893 w7718 w373782 w47554 w500013 w193800 w171593 w342007 w48576 w292000 w305137 w182664 w384857 w47586 w240587 w305925 w207614 w386149 w20894 w112319 w165609 w383288 w176355 w193067,1,0,1,0,0
5677,w127737 w169896 w198528 w376233 w250138 w27013 w272605 w277040 w283853 w163007 w282225 w115114 w29880,1,0,0,1,0
3206,w195317 w34893 w197783 w193800 w24656 w1867 w120979 w34893 w295346 w286596 w276473 w12685 w500555 w186076 w192814 w7718 w282206 w247699 w242963 w207769 w177163 w302513,0,1,1,0,0
5166,w58536 w182664 w317736 w33852 w335875 w272693 w66980 w373517 w500070 w217871 w195317 w95358 w186076 w381413 w186076 w185000 w372126 w19054 w255000 w286596 w276473 w133005 w85858 w12685,0,0,1,0,0
2074,w194870 w39947 w164832 w203992 w105773 w152498 w286461 w151375 w65018 w381474 w250138 w285689 w47586 w309016 w328153 w250138,0,0,0,1,0
286,w195317 w102200 w381413 w186076 w194870 w286461 w74321 w241910 w34893 w234583 w93366 w45765 w93366 w87179 w347032 w153315 w286596 w118125 w120979,0,1,1,0,0
6981,w195317 w127737 w34893 w342134 w98699 w173688 w399554 w500056 w8992 w217871 w324593 w277040 w286596 w322224 w392167 w217871 w141432 w186076 w331946 w60036 w358693 w293013 w351537 w216543 w47586 w33992,1,1,1,0,0
3095,w194870 w371640 w360297 w301260 w386149 w121255 w193800 w342007 w218713 w225739 w250693 w91672 w84391 w66980 w318673 w334993 w116919 w376233 w221983,1,0,0,0,1
2487,w292000 w254429 w342153 w186076 w194870 w141327 w161948 w66980 w34893 w500058 w135431 w272203 w248862 w314686 w7718 w229602 w236725 w238507 w42500 w377142 w294820 w33992 w254429 w39294 w225739 w172013 w34893 w308584,0,1,1,0,0
6384,w279289 w378979 w389319 w186076 w392173 w181937 w173688 w85858 w87594 w241910 w111248 w311583 w337250 w302106 w215985 w261297 w209018 w384021 w138132 w75397,1,0,1,0,0
2879,w318673 w350483 w318673 w186076 w151648 w34893 w111248 w58883 w216218 w277040 w15393 w42169 w237465 w186076 w151648 w34893 w312941 w380347 w22890 w183524 w384021 w1867 w120979,1,0,0,0,0
6648,w205904 w321998 w194870 w500052 w158353 w286461 w368487 w276473 w12685 w241910 w360424 w111248 w309676 w22890 w323852,0,1,1,0,0
6713,w331534 w376233 w250138 w254429 w19283 w302297 w207614 w16587 w113361 w173257 w280823 w250138,0,0,0,1,0
1820,w378979 w41024 w389319 w186076 w392173 w172358 w54702 w368487 w276473 w197783 w193800 w751 w120979 w233042 w311583 w302106 w215985 w116919 w364496 w203431 w241910,0,1,1,0,0
3437,w151648 w93366 w166767 w336235 w48776 w195913 w236919 w15393 w48576 w309353 w399113 w34893 w204762 w150363 w500609 w314686 w26791 w256897 w500012 w366647,1,0,1,0,0
7153,w159784 w145451 w133157 w276473 w217871 w188324 w250138 w239332 w264542 w194870 w294269 w69057 w374393 w106327 w270233 w261113 w374393 w247655 w204698 w34893 w253845 w20297 w173137 w369717 w205991 w334456,0,1,0,1,0
6994,w247655 w261113 w18470 w337250 w366000 w378735 w500012 w306830 w200253 w197783 w193800 w10271 w333024 w33992 w292000 w173688 w347760 w272605 w368487 w332548,0,1,1,0,0
2430,w318673 w80884 w385278 w34893 w121255 w42500 w186076 w381413 w34893 w121255 w47586 w70856 w250138 w39222 w311583 w318673 w87179 w10065 w206393 w6691 w94172 w500021,1,0,0,1,0
4796,w101681 w193067 w42169 w377964 w8 w121802 w322219 w255331 w276473 w12685,0,0,1,0,0
6410,w34893 w277040 w141311 w282140 w47586 w376233 w250138 w204762 w101681 w500092 w342465 w109047 w282225 w115114 w130532,0,0,1,1,0
192,w373517 w347736 w159941 w162965 w34893 w39218 w223408 w373432 w94172 w142655 w47586 w33992 w45765 w93366 w34893 w111248 w286596 w277040 w365489 w314686 w66980 w9543,0,1,1,0,0
3633,w195317 w256553 w37419 w218713 w193846 w186076 w194870 w6718 w188610 w380494 w15393 w204762 w101681 w225970 w123032 w126729 w194328 w256214 w71240,1,0,0,0,0
2662,w29880 w500010 w279437 w194870 w158353 w270788 w331474 w500004 w75397 w155034 w254429 w42500 w186076 w97583 w194870 w311583 w189406 w369089 w371640 w382355 w374393 w27013 w54702 w380494 w241910,1,0,1,0,0
17,w155034 w256553 w374089 w368487 w276473 w349210 w223408 w12685 w186076 w240587 w334524 w217871 w255783 w173688 w85858 w364496 w241910 w186076 w240587,0,0,1,0,0
6250,w237465 w102200 w186076 w306817 w286461 w39218 w124735 w282140 w193800 w70856 w250138,0,0,0,1,0
4172,w388086 w268930 w188324 w138132 w376233 w221983 w335583 w68504 w372126 w142139 w66801 w374393 w260975 w181937 w230612 w264060 w314686,0,0,1,0,1
4544,w241780 w332305 w127737 w34893 w223408 w209018 w384021 w282140 w47586 w250138 w311583 w222895 w19617 w186076 w34893 w234248 w15393 w105773 w12216,1,0,0,1,0
2112,w194870 w39947 w164832 w203992 w105773 w152498 w286461 w149875 w19054 w320622 w85858 w286596 w121255 w253266 w369717 w250138 w285359 w294820 w33992,0,1,0,1,0
2544,w217871 w163419 w374012 w93366 w120502 w217871 w368918 w19283 w236731 w186076 w194870 w149925 w339655 w374393 w34893 w334726 w267098 w276473 w342007 w175602 w29840 w256214 w384021 w1867 w120979,1,1,0,0,0
5882,w121255 w500249 w148641 w198528 w221983 w125056 w28453 w225739 w253354 w311583 w29840 w300610 w345757 w1867 w120979,0,1,0,0,1
5710,w135270 w217871 w198315 w254516 w121255 w47586 w70856 w250138 w20297 w239332 w56311 w34893 w81629 w345945 w117677 w121255 w193800 w392167 w266998,1,0,0,1,0
4110,w194870 w19054 w173688 w85858 w286596 w273956 w89538 w241910 w4545 w374708 w225739 w254516 w187397 w374393 w384027 w132739 w63723 w241910,0,0,1,0,0
321,w15521 w174795 w234517 w167791 w234517 w3561 w314686 w127064 w203588 w101681 w186076 w215791 w15393 w111248 w194870 w74442 w365738 w305814 w399845 w34893 w182976 w394873 w285701 w183524 w384021 w22890 w75397,1,0,1,0,0
5876,w270233 w187972 w240587 w34504 w186076 w289586 w381553 w162965 w66980 w194870 w5260 w93366 w195317 w254429 w286461 w34893 w87179 w189113 w500044 w62532 w286596 w256214 w115724 w36882 w500377 w500378 w253354 w311583 w381605 w264611 w209018 w246995 w36882 w204762 w150363,0,1,0,0,0
3830,w500126 w240587 w286461 w34893 w145577 w20297 w374393 w23969 w84287 w109896 w127234 w314919 w22890 w221983 w217871 w83808 w117160 w103497 w331534 w553 w111939,1,0,0,0,1
5362,w34893 w126056 w351537 w234583 w47586 w356891 w250138 w63498 w277040 w239430 w90437 w197783 w282225 w115114 w29880,0,0,1,1,0
5434,w500042 w358562 w81698 w194870 w221366 w66980 w34893 w111248 w194827 w22890 w257095 w85858 w376233 w250138 w204762 w101681 w500307 w48776 w15393,1,0,0,1,0
3476,w155918 w270091 w84391 w105773 w500031 w285847 w66980 w500032 w127737 w194870 w500033 w41288 w277040 w255783 w280823 w221983 w230409 w282136 w314231 w105773 w309486 w63426 w114602 w286596 w276473 w122531 w380494 w12685,0,0,1,0,1
1700,w57376 w292536 w186633 w241910 w308610 w380461 w332219 w233290 w253264 w48576 w82325 w200205 w94172 w56308 w197783 w193800 w120979,1,1,1,0,0
1594,w147907 w298077 w34234 w256214 w384021 w33992 w254429 w50563 w311583 w380347 w22590 w217871 w34893 w322775 w204762 w150363 w25638 w27951 w149662,0,1,0,0,0
5017,w105773 w15521 w174795 w204762 w12410 w333024 w342007 w165492 w186648 w8954 w223408 w194870 w74442 w365738 w126729 w305814 w399845 w34893 w182976 w136665 w34234 w121255 w193800 w118125,1,1,0,0,0
6671,w256304 w366139 w342007 w335583 w68504 w372126 w142139 w66801 w374393 w260975 w500672 w133837 w22890 w336335,1,0,0,0,0
4770,w41024 w256553 w95569 w174897 w103096 w237465 w256553 w34504 w186076 w151648 w194870 w290970 w111248 w34893 w171137 w221983 w311583 w335793 w390708 w217871 w34893 w300670 w156065 w162041 w95327 w173688 w94172 w247466,1,0,0,0,1
6899,w182664 w317736 w33852 w327385 w388432 w115724 w374577 w66980 w373517 w500070 w217871 w195317 w95358 w186076 w39222 w381413 w186076 w185000 w372126 w75959 w380494 w241910,0,0,1,0,0
269,w133277 w361433 w90685 w337551 w98699 w121735 w221983 w311583 w349239 w206393 w15393 w228759 w99802,1,0,0,0,1
1458,w112319 w66980 w194870 w167930 w260687 w195815 w500107 w39222 w207614 w194870 w316201 w20297 w87218 w236352 w82341 w374393 w269012 w237137 w155411 w294820 w33992 w48576 w34893 w138576 w173430 w15393 w311583 w164528 w234583,1,1,0,0,0
4306,w256897 w106085 w187552 w120979 w20297 w317736 w146845 w207614 w270233 w40082 w77840 w101837 w184941 w286596 w70969 w399290 w194870 w52572 w20297 w253354 w102030 w242257 w241910,0,1,1,0,0
3607,w318673 w350483 w356690 w318673 w186076 w151648 w111248 w296780 w383288 w176355 w342007 w42169 w237465 w356690 w186076 w151648 w34893 w312941 w277002 w311859 w115724 w171593 w33992,1,1,0,0,0
3709,w194870 w61795 w111248 w300261 w184773 w221585 w234583 w113935 w366053 w120979 w7718 w500260 w197783 w193800 w33992,0,1,0,0,0
5842,w237465 w125056 w334211 w66980 w223059 w111411 w244805 w309676 w128268 w62255 w221983,0,0,0,0,1
6382,w247655 w270233 w261113 w241392 w500001 w708 w93240 w219120 w51013 w15393 w382662 w333758 w553 w256214 w384021 w111939,1,0,0,0,0
1152,w102200 w381413 w186076 w194870 w390515 w286461 w101837 w70856 w241910 w30242 w223408 w217871 w34893 w93366 w45765 w93366 w87179 w347032 w96200 w287731 w63426 w305244 w120979,0,1,1,0,0
1278,w254516 w356796 w191555 w270233 w82341 w245065 w247655 w270233 w77504 w186076 w84933 w254439 w163007 w121255 w193800 w91406 w342532 w193800 w33992,1,1,0,0,0
5588,w247655 w292000 w342153 w186076 w194870 w141327 w161948 w66980 w34893 w209361 w332156 w189790 w241910 w217871 w181642 w91800 w314686 w217871 w254429 w39294 w172013 w34893 w308584,0,0,1,0,0
6974,w500480 w121255 w193800 w553 w336335 w115549 w213509 w173300 w212188 w126631 w119716 w70969 w70293 w194427 w311215 w5348 w42169 w256897 w270233 w33502 w269165 w82341 w370005,1,0,1,0,0
3191,w204762 w150363 w500337 w272605 w342007 w239332 w264542 w240587 w194870 w294269 w69057 w374393 w106327 w270233 w261113 w247655 w204698 w34893 w253845 w20297 w382662 w122531 w111248 w68021 w379924 w12685,1,0,1,0,0
4426,w247655 w270233 w261113 w241392 w158353 w500001 w93240 w337551 w286297 w246106 w82660 w33992 w361433 w198528 w380494 w241910,0,1,1,0,0
4087,w195317 w102200 w381413 w311583 w34893 w286596 w276473 w63556 w373306 w12685 w105773 w238644 w395350 w17904 w26791 w34893 w71392 w253067 w334615 w62255 w66570 w264939 w36882 w173137 w234583 w239430 w257789 w33992,0,1,1,0,0
2881,w155034 w182887 w222897 w298189 w321998 w75397 w186076 w240587 w334524 w207614 w241910 w48776 w267098 w186076 w240587,1,0,1,0,0
1584,w186494 w270233 w330842 w185379 w116919 w136665 w266604 w500187 w221983 w48576 w286596 w267098 w10799 w173430 w84620 w12685 w207614 w82341 w111498 w279389,0,0,1,0,1
3481,w119784 w194870 w125704 w31180 w131051 w126729 w269012 w90685 w195317 w53573 w253354 w186076 w373517 w294269 w78494 w238644 w174897 w240625 w34893 w82660 w167372 w138132 w163007 w194870 w279541 w261801 w253067 w311583 w373517 w314861 w500522 w15393,1,0,0,0,0
5541,w147907 w9585 w221983 w254429 w50563 w311583 w380347 w22590 w34893 w322775 w62255 w239430 w282514 w333024 w294820 w33992,0,1,0,0,1
5471,w305202 w308186 w193067 w203093 w162025 w34893 w371640 w391937 w371076 w186076 w35857 w303336 w273956 w92187 w241910,0,0,1,0,0
924,w58536 w182664 w317736 w387063 w225898 w251288 w374393 w305202 w36882 w204762 w101681 w66980 w373517 w500070 w217871 w195317 w95358 w186076 w39222 w381413 w186076 w185000 w19054 w204762 w150363 w234517 w262851 w500009,1,1,0,0,0
6303,w162834 w232128 w119442 w151648 w292536 w321998 w70856 w290610 w250138 w311583 w333524 w34893 w399365 w112319 w165609 w500013 w296780 w305202 w256214 w71240,1,0,0,1,0
